FID,cd_recorte,quadro,cd_mun,nm_mun,id
qg_2022_030_munic.1470,03012905107,030,2905107,Caém,1470
qg_2022_030_munic.1471,03012510501,030,2510501,Olivedos,1471
qg_2022_030_munic.1472,03012510600,030,2510600,Ouro Velho,1472
qg_2022_030_munic.1473,03012510659,030,2510659,Parari,1473
qg_2022_030_munic.1474,03012510709,030,2510709,Passagem,1474
qg_2022_030_munic.1475,03012510808,030,2510808,Patos,1475
qg_2022_030_munic.1476,03012905156,030,2905156,Caetanos,1476
qg_2022_030_munic.1477,03012905206,030,2905206,Caetité,1477
qg_2022_030_munic.1478,03012510907,030,2510907,Paulista,1478
qg_2022_030_munic.1479,03012511004,030,2511004,Pedra Branca,1479
qg_2022_030_munic.1480,03012511103,030,2511103,Pedra Lavrada,1480
qg_2022_030_munic.1481,03012906873,030,2906873,Capim Grosso,1481
qg_2022_030_munic.1482,03012906899,030,2906899,Caraíbas,1482
qg_2022_030_munic.1483,03012906907,030,2906907,Caravelas,1483
qg_2022_030_munic.1484,03012907004,030,2907004,Cardeal da Silva,1484
qg_2022_030_munic.1485,03012907103,030,2907103,Carinhanha,1485
qg_2022_030_munic.1486,03012907202,030,2907202,Casa Nova,1486
qg_2022_030_munic.1487,03012907301,030,2907301,Castro Alves,1487
qg_2022_030_munic.1488,03012907400,030,2907400,Catolândia,1488
qg_2022_030_munic.1489,03012907509,030,2907509,Catu,1489
qg_2022_030_munic.1490,03012907558,030,2907558,Caturama,1490
qg_2022_030_munic.1491,03012511202,030,2511202,Pedras de Fogo,1491
qg_2022_030_munic.1492,03012511301,030,2511301,Piancó,1492
qg_2022_030_munic.1493,03012511707,030,2511707,Pilõezinhos,1493
qg_2022_030_munic.1494,03012511806,030,2511806,Pirpirituba,1494
qg_2022_030_munic.1495,03012511905,030,2511905,Pitimbu,1495
qg_2022_030_munic.1496,03012512002,030,2512002,Pocinhos,1496
qg_2022_030_munic.1497,03012705903,030,2705903,Olho d'Água Grande,1497
qg_2022_030_munic.1498,03012908606,030,2908606,Conde,1498
qg_2022_030_munic.1499,03012908705,030,2908705,Condeúba,1499
qg_2022_030_munic.1500,03012512036,030,2512036,Poço Dantas,1500
qg_2022_030_munic.1501,03012513505,030,2513505,Santana de Mangueira,1501
qg_2022_030_munic.1502,03012512077,030,2512077,Poço de José de Moura,1502
qg_2022_030_munic.1503,03012512101,030,2512101,Pombal,1503
qg_2022_030_munic.1504,03012513604,030,2513604,Santana dos Garrotes,1504
qg_2022_030_munic.1505,03012513653,030,2513653,Joca Claudino,1505
qg_2022_030_munic.1506,03012513703,030,2513703,Santa Rita,1506
qg_2022_030_munic.1507,03012908804,030,2908804,Contendas do Sincorá,1507
qg_2022_030_munic.1508,03012908903,030,2908903,Coração de Maria,1508
qg_2022_030_munic.1509,03012909000,030,2909000,Cordeiros,1509
qg_2022_030_munic.1510,03012909109,030,2909109,Coribe,1510
qg_2022_030_munic.1511,03012909208,030,2909208,Coronel João Sá,1511
qg_2022_030_munic.1512,03012909307,030,2909307,Correntina,1512
qg_2022_030_munic.1513,03012909406,030,2909406,Cotegipe,1513
qg_2022_030_munic.1514,03012512200,030,2512200,Prata,1514
qg_2022_030_munic.1515,03012512309,030,2512309,Princesa Isabel,1515
qg_2022_030_munic.1516,03012512408,030,2512408,Puxinanã,1516
qg_2022_030_munic.1517,03012512507,030,2512507,Queimadas,1517
qg_2022_030_munic.1518,03012512606,030,2512606,Quixaba,1518
qg_2022_030_munic.1519,03012512705,030,2512705,Remígio,1519
qg_2022_030_munic.1520,03012512721,030,2512721,Pedro Régis,1520
qg_2022_030_munic.1521,03012512747,030,2512747,Riachão,1521
qg_2022_030_munic.1522,03012909505,030,2909505,Cravolândia,1522
qg_2022_030_munic.1523,03012909604,030,2909604,Crisópolis,1523
qg_2022_030_munic.1524,03012909703,030,2909703,Cristópolis,1524
qg_2022_030_munic.1525,03012909802,030,2909802,Cruz das Almas,1525
qg_2022_030_munic.1526,03012909901,030,2909901,Curaçá,1526
qg_2022_030_munic.1527,03012910008,030,2910008,Dário Meira,1527
qg_2022_030_munic.1528,03012910057,030,2910057,Dias d'Ávila,1528
qg_2022_030_munic.1529,03012910107,030,2910107,Dom Basílio,1529
qg_2022_030_munic.1530,03012910206,030,2910206,Dom Macedo Costa,1530
qg_2022_030_munic.1531,03012910305,030,2910305,Elísio Medrado,1531
qg_2022_030_munic.1532,03012910404,030,2910404,Encruzilhada,1532
qg_2022_030_munic.1533,03012910503,030,2910503,Entre Rios,1533
qg_2022_030_munic.1534,03012910602,030,2910602,Esplanada,1534
qg_2022_030_munic.1535,03012512754,030,2512754,Riachão do Bacamarte,1535
qg_2022_030_munic.1536,03012512762,030,2512762,Riachão do Poço,1536
qg_2022_030_munic.1537,03012512788,030,2512788,Riacho de Santo Antônio,1537
qg_2022_030_munic.1538,03012512804,030,2512804,Riacho dos Cavalos,1538
qg_2022_030_munic.1539,03012512903,030,2512903,Rio Tinto,1539
qg_2022_030_munic.1540,03012513000,030,2513000,Salgadinho,1540
qg_2022_030_munic.1541,03012513109,030,2513109,Salgado de São Félix,1541
qg_2022_030_munic.1542,03012513158,030,2513158,Santa Cecília,1542
qg_2022_030_munic.1543,03012910701,030,2910701,Euclides da Cunha,1543
qg_2022_030_munic.1544,03012910727,030,2910727,Eunápolis,1544
qg_2022_030_munic.1545,03012910750,030,2910750,Fátima,1545
qg_2022_030_munic.1546,03012910776,030,2910776,Feira da Mata,1546
qg_2022_030_munic.1547,03012910800,030,2910800,Feira de Santana,1547
qg_2022_030_munic.1548,03012910859,030,2910859,Filadélfia,1548
qg_2022_030_munic.1549,03012513356,030,2513356,Santa Inês,1549
qg_2022_030_munic.1550,03012513406,030,2513406,Santa Luzia,1550
qg_2022_030_munic.1551,03012913705,030,2913705,Inhambupe,1551
qg_2022_030_munic.1552,03012913804,030,2913804,Ipecaetá,1552
qg_2022_030_munic.1553,03012913903,030,2913903,Ipiaú,1553
qg_2022_030_munic.1554,03012914000,030,2914000,Ipirá,1554
qg_2022_030_munic.1555,03012513802,030,2513802,Santa Teresinha,1555
qg_2022_030_munic.1556,03012513851,030,2513851,Santo André,1556
qg_2022_030_munic.1557,03012513901,030,2513901,São Bento,1557
qg_2022_030_munic.1558,03012513927,030,2513927,São Bentinho,1558
qg_2022_030_munic.1559,03012513943,030,2513943,São Domingos do Cariri,1559
qg_2022_030_munic.1560,03012513968,030,2513968,São Domingos,1560
qg_2022_030_munic.1561,03012514404,030,2514404,São José de Espinharas,1561
qg_2022_030_munic.1562,03012513984,030,2513984,São Francisco,1562
qg_2022_030_munic.1563,03012514008,030,2514008,São João do Cariri,1563
qg_2022_030_munic.1564,03012514107,030,2514107,São João do Tigre,1564
qg_2022_030_munic.1565,03012514453,030,2514453,São José dos Ramos,1565
qg_2022_030_munic.1566,03012514503,030,2514503,São José de Piranhas,1566
qg_2022_030_munic.1567,03012514552,030,2514552,São José de Princesa,1567
qg_2022_030_munic.1568,03012514602,030,2514602,São José do Bonfim,1568
qg_2022_030_munic.1569,03012514651,030,2514651,São José do Brejo do Cruz,1569
qg_2022_030_munic.1570,03012914109,030,2914109,Ipupiara,1570
qg_2022_030_munic.1571,03012914208,030,2914208,Irajuba,1571
qg_2022_030_munic.1572,03012914307,030,2914307,Iramaia,1572
qg_2022_030_munic.1573,03012914406,030,2914406,Iraquara,1573
qg_2022_030_munic.1574,03012914505,030,2914505,Irará,1574
qg_2022_030_munic.1575,03012914604,030,2914604,Irecê,1575
qg_2022_030_munic.1576,03012914653,030,2914653,Itabela,1576
qg_2022_030_munic.1577,03012914703,030,2914703,Itaberaba,1577
qg_2022_030_munic.1578,03012914802,030,2914802,Itabuna,1578
qg_2022_030_munic.1579,03012914901,030,2914901,Itacaré,1579
qg_2022_030_munic.1580,03012915007,030,2915007,Itaeté,1580
qg_2022_030_munic.1581,03012915106,030,2915106,Itagi,1581
qg_2022_030_munic.1582,03012915205,030,2915205,Itagibá,1582
qg_2022_030_munic.1583,03012915304,030,2915304,Itagimirim,1583
qg_2022_030_munic.1584,03012915353,030,2915353,Itaguaçu da Bahia,1584
qg_2022_030_munic.1585,03012915403,030,2915403,Itaju do Colônia,1585
qg_2022_030_munic.1586,03012915502,030,2915502,Itajuípe,1586
qg_2022_030_munic.1587,03012915601,030,2915601,Itamaraju,1587
qg_2022_030_munic.1588,03012915700,030,2915700,Itamari,1588
qg_2022_030_munic.1589,03012915809,030,2915809,Itambé,1589
qg_2022_030_munic.1590,03012915908,030,2915908,Itanagra,1590
qg_2022_030_munic.1591,03012916005,030,2916005,Itanhém,1591
qg_2022_030_munic.1592,03012514206,030,2514206,São José da Lagoa Tapada,1592
qg_2022_030_munic.1593,03012514305,030,2514305,São José de Caiana,1593
qg_2022_030_munic.1594,03012515609,030,2515609,Serra da Raiz,1594
qg_2022_030_munic.1595,03012515708,030,2515708,Serra Grande,1595
qg_2022_030_munic.1596,03012919405,030,2919405,Licínio de Almeida,1596
qg_2022_030_munic.1597,03012919504,030,2919504,Livramento de Nossa Senhora,1597
qg_2022_030_munic.1598,03012919553,030,2919553,Luís Eduardo Magalhães,1598
qg_2022_030_munic.1599,03012919603,030,2919603,Macajuba,1599
qg_2022_030_munic.1600,03012919702,030,2919702,Macarani,1600
qg_2022_030_munic.1601,03012919801,030,2919801,Macaúbas,1601
qg_2022_030_munic.1602,03012919900,030,2919900,Macururé,1602
qg_2022_030_munic.1603,03012514701,030,2514701,São José do Sabugi,1603
qg_2022_030_munic.1604,03012514800,030,2514800,São José dos Cordeiros,1604
qg_2022_030_munic.1605,03012514909,030,2514909,São Mamede,1605
qg_2022_030_munic.1606,03012515005,030,2515005,São Miguel de Taipu,1606
qg_2022_030_munic.1607,03012515104,030,2515104,São Sebastião de Lagoa de Roça,1607
qg_2022_030_munic.1608,03012515203,030,2515203,São Sebastião do Umbuzeiro,1608
qg_2022_030_munic.1609,03012515302,030,2515302,Sapé,1609
qg_2022_030_munic.1610,03012515401,030,2515401,São Vicente do Seridó,1610
qg_2022_030_munic.1611,03012919926,030,2919926,Madre de Deus,1611
qg_2022_030_munic.1612,03012919959,030,2919959,Maetinga,1612
qg_2022_030_munic.1613,03012515500,030,2515500,Serra Branca,1613
qg_2022_030_munic.1614,03012920007,030,2920007,Maiquinique,1614
qg_2022_030_munic.1615,03012920106,030,2920106,Mairi,1615
qg_2022_030_munic.1616,03012920205,030,2920205,Malhada,1616
qg_2022_030_munic.1617,03012920304,030,2920304,Malhada de Pedras,1617
qg_2022_030_munic.1618,03012920403,030,2920403,Manoel Vitorino,1618
qg_2022_030_munic.1619,03012920452,030,2920452,Mansidão,1619
qg_2022_030_munic.1620,03012920502,030,2920502,Maracás,1620
qg_2022_030_munic.1621,03012920601,030,2920601,Maragogipe,1621
qg_2022_030_munic.1622,03012920700,030,2920700,Maraú,1622
qg_2022_030_munic.1623,03012920809,030,2920809,Marcionílio Souza,1623
qg_2022_030_munic.1624,03012920908,030,2920908,Mascote,1624
qg_2022_030_munic.1625,03012515807,030,2515807,Serra Redonda,1625
qg_2022_030_munic.1626,03012515906,030,2515906,Serraria,1626
qg_2022_030_munic.1627,03012921005,030,2921005,Mata de São João,1627
qg_2022_030_munic.1628,03012921054,030,2921054,Matina,1628
qg_2022_030_munic.1629,03012921104,030,2921104,Medeiros Neto,1629
qg_2022_030_munic.1630,03012921203,030,2921203,Miguel Calmon,1630
qg_2022_030_munic.1631,03012921302,030,2921302,Milagres,1631
qg_2022_030_munic.1632,03012921401,030,2921401,Mirangaba,1632
qg_2022_030_munic.1633,03012921450,030,2921450,Mirante,1633
qg_2022_030_munic.1634,03012921500,030,2921500,Monte Santo,1634
qg_2022_030_munic.1635,03012921609,030,2921609,Morpará,1635
qg_2022_030_munic.1636,03012921708,030,2921708,Morro do Chapéu,1636
qg_2022_030_munic.1637,03012921807,030,2921807,Mortugaba,1637
qg_2022_030_munic.1638,03012921906,030,2921906,Mucugê,1638
qg_2022_030_munic.1639,03012922003,030,2922003,Mucuri,1639
qg_2022_030_munic.1640,03012515930,030,2515930,Sertãozinho,1640
qg_2022_030_munic.1641,03012515971,030,2515971,Sobrado,1641
qg_2022_030_munic.1642,03012516003,030,2516003,Solânea,1642
qg_2022_030_munic.1643,03012600609,030,2600609,Alagoinha,1643
qg_2022_030_munic.1644,03012600708,030,2600708,Aliança,1644
qg_2022_030_munic.1645,03012600807,030,2600807,Altinho,1645
qg_2022_030_munic.1646,03012600906,030,2600906,Amaraji,1646
qg_2022_030_munic.1647,03012516102,030,2516102,Soledade,1647
qg_2022_030_munic.1648,03012602209,030,2602209,Bom Jardim,1648
qg_2022_030_munic.1649,03012602308,030,2602308,Bonito,1649
qg_2022_030_munic.1650,03012922102,030,2922102,Mundo Novo,1650
qg_2022_030_munic.1651,03012922201,030,2922201,Muniz Ferreira,1651
qg_2022_030_munic.1652,03012922250,030,2922250,Muquém do São Francisco,1652
qg_2022_030_munic.1653,03012922300,030,2922300,Muritiba,1653
qg_2022_030_munic.1654,03012922409,030,2922409,Mutuípe,1654
qg_2022_030_munic.1655,03012922508,030,2922508,Nazaré,1655
qg_2022_030_munic.1656,03012922607,030,2922607,Nilo Peçanha,1656
qg_2022_030_munic.1657,03012922656,030,2922656,Nordestina,1657
qg_2022_030_munic.1658,03012922706,030,2922706,Nova Canaã,1658
qg_2022_030_munic.1659,03012516151,030,2516151,Sossêgo,1659
qg_2022_030_munic.1660,03012516201,030,2516201,Sousa,1660
qg_2022_030_munic.1661,03012516300,030,2516300,Sumé,1661
qg_2022_030_munic.1662,03012516409,030,2516409,Tacima,1662
qg_2022_030_munic.1663,03012516508,030,2516508,Taperoá,1663
qg_2022_030_munic.1664,03012516607,030,2516607,Tavares,1664
qg_2022_030_munic.1665,03012516706,030,2516706,Teixeira,1665
qg_2022_030_munic.1666,03012516755,030,2516755,Tenório,1666
qg_2022_030_munic.1667,03012516805,030,2516805,Triunfo,1667
qg_2022_030_munic.1668,03012602704,030,2602704,Buenos Aires,1668
qg_2022_030_munic.1669,03012602803,030,2602803,Buíque,1669
qg_2022_030_munic.1670,03012602902,030,2602902,Cabo de Santo Agostinho,1670
qg_2022_030_munic.1671,03012603009,030,2603009,Cabrobó,1671
qg_2022_030_munic.1672,03012924009,030,2924009,Paulo Afonso,1672
qg_2022_030_munic.1673,03012924058,030,2924058,Pé de Serra,1673
qg_2022_030_munic.1674,03012924108,030,2924108,Pedrão,1674
qg_2022_030_munic.1675,03012924207,030,2924207,Pedro Alexandre,1675
qg_2022_030_munic.1676,03012924306,030,2924306,Piatã,1676
qg_2022_030_munic.1677,03012924405,030,2924405,Pilão Arcado,1677
qg_2022_030_munic.1678,03012924504,030,2924504,Pindaí,1678
qg_2022_030_munic.1679,03012516904,030,2516904,Uiraúna,1679
qg_2022_030_munic.1680,03012517001,030,2517001,Umbuzeiro,1680
qg_2022_030_munic.1681,03012517100,030,2517100,Várzea,1681
qg_2022_030_munic.1682,03012517209,030,2517209,Vieirópolis,1682
qg_2022_030_munic.1683,03012517407,030,2517407,Zabelê,1683
qg_2022_030_munic.1684,03012600054,030,2600054,Abreu e Lima,1684
qg_2022_030_munic.1685,03012924603,030,2924603,Pindobaçu,1685
qg_2022_030_munic.1686,03012924652,030,2924652,Pintadas,1686
qg_2022_030_munic.1687,03012924678,030,2924678,Piraí do Norte,1687
qg_2022_030_munic.1688,03012924702,030,2924702,Piripá,1688
qg_2022_030_munic.1689,03012924801,030,2924801,Piritiba,1689
qg_2022_030_munic.1690,03012924900,030,2924900,Planaltino,1690
qg_2022_030_munic.1691,03012925006,030,2925006,Planalto,1691
qg_2022_030_munic.1692,03012925105,030,2925105,Poções,1692
qg_2022_030_munic.1693,03012925204,030,2925204,Pojuca,1693
qg_2022_030_munic.1694,03012600104,030,2600104,Afogados da Ingazeira,1694
qg_2022_030_munic.1695,03012600203,030,2600203,Afrânio,1695
qg_2022_030_munic.1696,03012925253,030,2925253,Ponto Novo,1696
qg_2022_030_munic.1697,03012925303,030,2925303,Porto Seguro,1697
qg_2022_030_munic.1698,03012925402,030,2925402,Potiraguá,1698
qg_2022_030_munic.1699,03012925501,030,2925501,Prado,1699
qg_2022_030_munic.1700,03012925600,030,2925600,Presidente Dutra,1700
qg_2022_030_munic.1701,03012925709,030,2925709,Presidente Jânio Quadros,1701
qg_2022_030_munic.1702,03012925758,030,2925758,Presidente Tancredo Neves,1702
qg_2022_030_munic.1703,03012925808,030,2925808,Queimadas,1703
qg_2022_030_munic.1704,03012925907,030,2925907,Quijingue,1704
qg_2022_030_munic.1705,03012925931,030,2925931,Quixabeira,1705
qg_2022_030_munic.1706,03012600302,030,2600302,Agrestina,1706
qg_2022_030_munic.1707,03012600401,030,2600401,Água Preta,1707
qg_2022_030_munic.1708,03012603108,030,2603108,Cachoeirinha,1708
qg_2022_030_munic.1709,03012925956,030,2925956,Rafael Jambeiro,1709
qg_2022_030_munic.1710,03012926004,030,2926004,Remanso,1710
qg_2022_030_munic.1711,03012926103,030,2926103,Retirolândia,1711
qg_2022_030_munic.1712,03012926202,030,2926202,Riachão das Neves,1712
qg_2022_030_munic.1713,03012926301,030,2926301,Riachão do Jacuípe,1713
qg_2022_030_munic.1714,03012926400,030,2926400,Riacho de Santana,1714
qg_2022_030_munic.1715,03012600500,030,2600500,Águas Belas,1715
qg_2022_030_munic.1716,03012926509,030,2926509,Ribeira do Amparo,1716
qg_2022_030_munic.1717,03012926608,030,2926608,Ribeira do Pombal,1717
qg_2022_030_munic.1718,03012926657,030,2926657,Ribeirão do Largo,1718
qg_2022_030_munic.1719,03012926707,030,2926707,Rio de Contas,1719
qg_2022_030_munic.1720,03012926806,030,2926806,Rio do Antônio,1720
qg_2022_030_munic.1721,03012926905,030,2926905,Rio do Pires,1721
qg_2022_030_munic.1722,03012927002,030,2927002,Rio Real,1722
qg_2022_030_munic.1723,03012927101,030,2927101,Rodelas,1723
qg_2022_030_munic.1724,03012927200,030,2927200,Ruy Barbosa,1724
qg_2022_030_munic.1725,03012601003,030,2601003,Angelim,1725
qg_2022_030_munic.1726,03012601052,030,2601052,Araçoiaba,1726
qg_2022_030_munic.1727,03012601102,030,2601102,Araripina,1727
qg_2022_030_munic.1728,03012928059,030,2928059,Santa Luzia,1728
qg_2022_030_munic.1729,03012928109,030,2928109,Santa Maria da Vitória,1729
qg_2022_030_munic.1730,03012928208,030,2928208,Santana,1730
qg_2022_030_munic.1731,03012601201,030,2601201,Arcoverde,1731
qg_2022_030_munic.1732,03012928307,030,2928307,Santanópolis,1732
qg_2022_030_munic.1733,03012928406,030,2928406,Santa Rita de Cássia,1733
qg_2022_030_munic.1734,03012928505,030,2928505,Santa Terezinha,1734
qg_2022_030_munic.1735,03012928604,030,2928604,Santo Amaro,1735
qg_2022_030_munic.1736,03012928703,030,2928703,Santo Antônio de Jesus,1736
qg_2022_030_munic.1737,03012928802,030,2928802,Santo Estêvão,1737
qg_2022_030_munic.1738,03012928901,030,2928901,São Desidério,1738
qg_2022_030_munic.1739,03012928950,030,2928950,São Domingos,1739
qg_2022_030_munic.1740,03012929008,030,2929008,São Félix,1740
qg_2022_030_munic.1741,03012929057,030,2929057,São Félix do Coribe,1741
qg_2022_030_munic.1742,03012929107,030,2929107,São Felipe,1742
qg_2022_030_munic.1743,03012929206,030,2929206,São Francisco do Conde,1743
qg_2022_030_munic.1744,03012929255,030,2929255,São Gabriel,1744
qg_2022_030_munic.1745,03012929305,030,2929305,São Gonçalo dos Campos,1745
qg_2022_030_munic.1746,03012929354,030,2929354,São José da Vitória,1746
qg_2022_030_munic.1747,03012929370,030,2929370,São José do Jacuípe,1747
qg_2022_030_munic.1748,03012929404,030,2929404,São Miguel das Matas,1748
qg_2022_030_munic.1749,03012929503,030,2929503,São Sebastião do Passé,1749
qg_2022_030_munic.1750,03012929602,030,2929602,Sapeaçu,1750
qg_2022_030_munic.1751,03012929701,030,2929701,Sátiro Dias,1751
qg_2022_030_munic.1752,03012929750,030,2929750,Saubara,1752
qg_2022_030_munic.1753,03012929800,030,2929800,Saúde,1753
qg_2022_030_munic.1754,03012929909,030,2929909,Seabra,1754
qg_2022_030_munic.1755,03012930006,030,2930006,Sebastião Laranjeiras,1755
qg_2022_030_munic.1756,03012930105,030,2930105,Senhor do Bonfim,1756
qg_2022_030_munic.1757,03012930154,030,2930154,Serra do Ramalho,1757
qg_2022_030_munic.1758,03012930204,030,2930204,Sento Sé,1758
qg_2022_030_munic.1759,03012601300,030,2601300,Barra de Guabiraba,1759
qg_2022_030_munic.1760,03012930303,030,2930303,Serra Dourada,1760
qg_2022_030_munic.1761,03012930402,030,2930402,Serra Preta,1761
